-0.26797437087598786,-0.24564317330298888,-0.22331197572998987,-0.2009807781569909,-0.17864958058399188,-0.1563183830109929,-0.13398718543799393,-0.11165598786499492,-0.08932479029199594,-0.06699359271899696,-0.04466239514599796,-0.02233119757299898,0.0,0.022331197572999006,0.04466239514599801,0.06699359271899696,0.08932479029199597,0.11165598786499498,0.13398718543799393,0.15631838301099293,0.17864958058399194,0.2009807781569909,0.2233119757299899,0.2456431733029889,0.26797437087598786
-0.1458442071732692,-0.13369052324216343,-0.12153683931105767,-0.10938315537995191,-0.09722947144884614,-0.08507578751774036,-0.0729221035866346,-0.060768419655528844,-0.04861473572442307,-0.036461051793317295,-0.024307367862211535,-0.012153683931105774,0.0,0.012153683931105774,0.02430736786221152,0.036461051793317295,0.04861473572442307,0.060768419655528844,0.07292210358663462,0.08507578751774036,0.09722947144884614,0.10938315537995189,0.12153683931105766,0.13369052324216343,0.1458442071732692
-0.21224209654888973,-0.1945552551698156,-0.17686841379074145,-0.1591815724116673,-0.14149473103259314,-0.12380788965351901,-0.10612104827444485,-0.08843420689537071,-0.07074736551629657,-0.053060524137222426,-0.035373682758148284,-0.017686841379074142,2.7755575615628914e-17,0.01768684137907417,0.03537368275814831,0.053060524137222426,0.0707473655162966,0.08843420689537076,0.10612104827444488,0.12380788965351905,0.14149473103259316,0.15918157241166733,0.17686841379074145,0.19455525516981562,0.21224209654888973
-0.09116209485034905,-0.08356525361281997,-0.07596841237529088,-0.0683715711377618,-0.06077472990023271,-0.053177888662703614,-0.04558104742517453,-0.03798420618764544,-0.030387364950116354,-0.02279052371258726,-0.015193682475058173,-0.007596841237529087,0.0,0.007596841237529087,0.015193682475058173,0.02279052371258726,0.030387364950116347,0.03798420618764543,0.045581047425174534,0.05317788866270361,0.06077472990023271,0.06837157113776178,0.07596841237529088,0.08356525361281995,0.09116209485034905
-0.07565340904722109,-0.069348958293286,-0.06304450753935091,-0.05674005678541582,-0.05043560603148073,-0.04413115527754564,-0.037826704523610546,-0.031522253769675455,-0.025217803015740364,-0.018913352261805273,-0.012608901507870182,-0.006304450753935098,0.0,0.006304450753935098,0.012608901507870182,0.018913352261805266,0.025217803015740364,0.03152225376967546,0.037826704523610546,0.04413115527754563,0.05043560603148073,0.05674005678541583,0.0630445075393509,0.069348958293286,0.07565340904722109
-0.12253576373430271,-0.11232445008977748,-0.10211313644525226,-0.09190182280072703,-0.0816905091562018,-0.07147919551167659,-0.06126788186715135,-0.05105656822262612,-0.0408452545781009,-0.030633940933575673,-0.02042262728905045,-0.010211313644525224,1.3877787807814457e-17,0.010211313644525224,0.020422627289050463,0.030633940933575673,0.04084525457810091,0.05105656822262615,0.06126788186715136,0.0714791955116766,0.08169050915620181,0.09190182280072705,0.10211313644525226,0.1123244500897775,0.12253576373430271
-0.08393598391127514,-0.07694131858533555,-0.06994665325939595,-0.06295198793345635,-0.05595732260751676,-0.04896265728157717,-0.04196799195563757,-0.03497332662969797,-0.02797866130375838,-0.02098399597781879,-0.013989330651879198,-0.006994665325939592,0.0,0.006994665325939592,0.013989330651879198,0.02098399597781879,0.02797866130375838,0.03497332662969797,0.041967991955637565,0.04896265728157716,0.05595732260751675,0.06295198793345637,0.06994665325939596,0.07694131858533555,0.08393598391127514
-0.16381236441630848,-0.15016133404828277,-0.13651030368025707,-0.12285927331223136,-0.10920824294420564,-0.09555721257617994,-0.08190618220815424,-0.06825515184012852,-0.05460412147210282,-0.04095309110407712,-0.027302060736051403,-0.013651030368025702,0.0,0.013651030368025702,0.02730206073605143,0.04095309110407713,0.054604121472102835,0.06825515184012854,0.08190618220815424,0.09555721257617994,0.10920824294420567,0.12285927331223134,0.13651030368025707,0.1501613340482828,0.16381236441630848
-0.0679570568758887,-0.062293968802897975,-0.05663088072990725,-0.05096779265691652,-0.0453047045839258,-0.03964161651093508,-0.03397852843794435,-0.02831544036495362,-0.0226523522919629,-0.016989264218972178,-0.01132617614598145,-0.005663088072990721,0.0,0.005663088072990721,0.011326176145981456,0.016989264218972178,0.0226523522919629,0.02831544036495362,0.03397852843794434,0.03964161651093508,0.0453047045839258,0.05096779265691652,0.056630880729907254,0.06229396880289796,0.0679570568758887
-0.13042628466307873,-0.11955742760782218,-0.10868857055256562,-0.09781971349730906,-0.0869508564420525,-0.07608199938679594,-0.06521314233153937,-0.05434428527628281,-0.04347542822102625,-0.03260657116576969,-0.02173771411051313,-0.010868857055256573,0.0,0.010868857055256559,0.021737714110513118,0.03260657116576968,0.043475428221026235,0.054344285276282794,0.06521314233153935,0.07608199938679591,0.08695085644205247,0.09781971349730903,0.10868857055256559,0.11955742760782215,0.13042628466307873
