2.536562622379185394e-01,7.444442709339699205e-01,-3.774376703053537420e-05,2.734577121227978885e-02,1.649856951038905506e-02,5.129482138284719925e-03,1.179848356216836591e-02
2.085802105080279863e-03,9.979130857166932378e-01,-6.938967957465263012e-07,3.368369917595248619e-01,8.182417052600594876e-02,1.367210974118217640e-02,8.504124623937700522e-02
2.687027279672391522e-01,7.253647966547746018e-01,2.011886292456000012e-04,-2.643845255515862858e-02,1.773999778365049559e-02,1.343315728770845194e-03,4.844244438231156379e-03
3.411454975752273855e-01,6.568960728242434488e-01,-8.233823719842692321e-04,-1.887395571262261498e-02,1.354973648839677414e-02,5.934174315197661767e-03,4.852016188316580353e-02
3.254015022597534501e-01,6.745930221774191216e-01,-3.852301502178810449e-05,-1.388344369201960082e-01,1.659265488153150933e-02,9.056541849122124810e-04,9.898366844947319165e-02
2.974040448518563973e-01,6.968976283528421911e-01,1.255875995999273284e-04,-1.536646474069933675e-02,1.728074869295479279e-02,7.340895924624012397e-05,3.420658305891080835e-04
6.278725310646501301e-01,2.265908348531663619e-01,-3.655673000757122138e-03,5.879050010420970758e-04,4.525732218836467369e-03,8.030250579128669561e-03,2.110441114525725068e-02
1.148334540575217111e-01,6.606868958128945257e-01,-2.470456894595917524e-03,7.897602497637162475e-03,2.239489469222086596e-02,3.557836989790223291e-03,7.160521801434306492e-03
2.854764188647073708e-01,7.111828452804737077e-01,1.505729149404114598e-04,2.280421884435139199e-02,1.707652121131528547e-02,1.983520858480370026e-03,2.638137018676920895e-02
2.881235694894854760e-01,7.115188495637280175e-01,4.118996029432013154e-05,2.566517070774524886e-02,1.752565893156847118e-02,1.217972847949321110e-03,3.582495343488587003e-02
1.801210152166450029e-01,7.909449123705162288e-01,2.455603968635588618e-04,-1.674455113288335004e-02,1.974923546609979111e-02,3.416863834757623720e-03,1.544209507551793162e-02
1.310820606908483510e-01,8.673599225504133869e-01,1.150360350853249730e-04,-6.258941462618780593e-02,2.520805899915807419e-02,3.774928983994090513e-03,6.531767364536181361e-04
1.801173441241314677e-01,1.076163729923957368e-01,-8.655330029314159748e-03,1.120973322476896033e-03,2.062704484260072593e-02,8.060694863779761452e-03,2.246569976164439122e-03
9.615730600267172745e-01,3.780496791237812626e-02,2.700153691514831963e-06,3.278654841281198468e-02,7.953758416606197465e-03,2.991334980784153552e-02,7.355523725197577432e-03
3.145670135576281168e-01,6.852380417557737413e-01,-3.887538512020499194e-03,-2.107627068097588097e-01,1.499020070021106835e-02,2.857250592938394979e-03,1.194085907472881292e-01
7.528600671676253242e-01,2.409186196862375950e-01,-4.392678328363353718e-05,2.045649210386865993e-02,1.263133764730111264e-04,1.901929859096800762e-02,5.480926785236288866e-03
9.113637825479047327e-01,1.192451730161943682e-02,4.546027886594694589e-04,-4.058770751058000145e-04,8.360263619102765303e-03,4.090438002718813082e-02,1.831820714027857996e-02
4.645050692953298435e-03,6.788629298369395215e-01,-3.240251713318665402e-03,6.937848536676715153e-03,5.262633311796833385e-02,8.422226013208704634e-03,8.141703092049120197e-03
3.696420420453375155e-01,2.236892650043733888e-01,2.628836209981104379e-06,2.403387344286768792e-04,2.724896226391748753e-03,1.949466499616308093e-02,2.267852090601595125e-03
8.868553969279595606e-01,1.787207839337373550e-03,5.381156994461700621e-02,-2.075695268105927122e-04,4.481550740673593582e-03,1.275384391446757713e-02,2.479087044564536393e-02
9.792725590373830835e-01,6.912348744843692383e-04,-1.143953701898290341e-02,1.893186707332940527e-03,1.088394384024072778e-02,8.360390440932403966e-02,3.871808591338367356e-02
9.959766441052401165e-01,1.937382179312219909e-07,7.933735248692347364e-01,2.253151095077487228e-03,2.296032970630031145e-02,2.198774227331160014e-01,1.325215825501968037e-01
8.282133090123536823e-01,6.989740205070477108e-02,1.688461762524737231e-02,-1.182007745206067363e-02,4.729388696846476253e-05,1.754834144141297070e-02,1.737332612812040114e-02
9.908026043057045484e-01,8.402899234615992131e-04,1.135958094964669290e-01,-1.807100796688583533e-02,9.292516708462010208e-03,6.064703024389148794e-02,4.852354233992067778e-02
2.292051978040652027e-01,7.707946119131018348e-01,7.669965248154238113e-07,2.156575434289680349e-01,2.082380897223242919e-02,2.551765012306358516e-04,1.114662073692518213e-01
8.776805853018987413e-01,2.779292150704790193e-06,2.827382574104354562e-01,7.720131716730037642e-06,6.896030578254943970e-03,1.598746455567111660e-02,3.301632451453191675e-02
7.702138550880668344e-01,1.766043916042399631e-01,-1.026962916513271713e-03,7.530578806089291248e-03,1.771537221630144633e-04,2.078295441709433061e-02,1.398611430500333944e-02
7.860394367192445886e-01,2.138914681978325016e-01,-5.003149674313074483e-04,1.289273072068430059e-01,8.725686135766244026e-04,2.046030135754241253e-02,7.093813916848583367e-02
8.008152163330160000e-01,1.991602302721592888e-01,-3.234015598531978343e-04,1.605088768444482838e-01,1.787102372193137686e-03,2.098437095848400269e-02,8.460351771448738900e-02
1.950887323092825865e-01,8.047717676935176589e-01,7.755265056210270227e-05,1.008976932364757245e-01,2.126939028282363517e-02,7.961260172746136791e-04,4.957112498912289583e-02
9.256935645311498151e-01,4.288453969463111256e-04,-8.973670027297366014e-02,1.314765667719630204e-04,5.409180599204816385e-03,1.593617825741231245e-02,3.013959320338915199e-02
1.433823388887872814e-02,8.951103068349225422e-01,-1.068012412786562221e-03,1.009626386393806287e-02,5.446306466032157373e-02,1.156261370394368396e-02,2.108936576158854190e-03
7.771466737276108150e-01,2.123787041246851248e-01,1.223057018473028279e-02,-3.802646835679397014e-02,6.987062471791146345e-04,1.372836593773520651e-02,3.502049504757077936e-02
8.276434995032164732e-01,2.223100032415305238e-02,1.951391199356838566e-02,-1.007231954045641371e-02,3.869131653966804800e-03,2.825362977731178324e-02,1.548276430868116872e-02
