2.626305216361557449e-01,2.140029651977357616e-01,1.624384596405410475e-05,-1.139851870876204579e-05,1.294226849666029779e-02,4.315204605972349991e-03,8.983775888505430088e-03
3.372198284649533528e-01,4.904356153852202915e-01,-5.347153703510569567e-03,-5.212673785197165016e-04,5.364591888929123170e-03,4.506376423920754708e-03,1.656420377724477505e-02
4.487318126751657643e-01,4.665563039045700355e-01,-2.107378503641410723e-03,8.645478024232683412e-03,6.128010811330723666e-03,1.182071447018266143e-02,1.321855779638377373e-02
5.697235471849170230e-01,2.831229683516379714e-01,-4.934882800427980217e-04,1.993837862227144757e-03,1.283990437647528071e-02,3.942360977040925384e-03,9.683196826902284310e-03
3.378262048296044595e-01,4.570055420886123820e-01,-1.439098026716110644e-03,5.469371010138733384e-03,1.433604575882742489e-02,6.671840677531661913e-03,1.054336294911381242e-02
1.810350828070914631e-01,6.547627432796209179e-01,3.155800191472897488e-04,-1.537137621845304815e-02,1.299000295364901268e-02,2.288958983995685505e-03,1.246418923879051566e-02
4.423468010089637859e-01,1.649044975696043469e-01,-1.137481885810937704e-03,8.629920116279525414e-04,1.464216416069404232e-02,2.144890003146811795e-03,9.913820142982926117e-03
2.321095933534627065e-01,2.330856601402204187e-01,-5.459296572105998627e-03,3.061473595191283731e-03,1.714383405310398317e-02,6.525352085345725167e-03,9.928353967687630552e-03
7.351416312222833760e-01,2.508056955616722039e-01,-4.981486601541972324e-05,3.113651988972106731e-03,1.420405443941115224e-02,7.816369157770090706e-04,1.201381027415323807e-02
6.299918396259679421e-01,2.875243465267194320e-01,-1.875395907947214561e-03,9.486385847993984016e-03,1.503996824644864352e-02,1.986547039809693268e-03,8.546293662476993347e-03
2.659375945637212357e-01,1.485401187181977778e-01,1.813654779696244031e-03,-8.583823161174854686e-04,1.742699214592877133e-02,1.796115975764075046e-03,1.194345805509284056e-02
1.135072648888439256e-01,1.401274950202592851e-01,-1.206593912478150926e-03,3.933279287547985018e-04,2.001600757561419752e-02,1.048013040796989901e-03,1.305877100140240450e-02
6.351858934822040004e-01,2.002872391656859707e-01,1.655271077277108583e-03,-3.152018989174794946e-03,1.602087055432750706e-02,1.033947242935817851e-03,9.657455431177413771e-03
8.257335384748239193e-02,1.733583077866596711e-01,4.427597537934153081e-03,-1.677643089693952498e-03,2.155549570351372388e-02,3.700445647797490686e-03,1.368768863231991859e-02
2.041051696624013589e-01,2.178374383014325677e-01,-1.399940416097486670e-03,9.023102227841757906e-04,1.966404913378797664e-02,6.355276767996221286e-03,1.357265111686348745e-02
4.392723183847534463e-01,1.616342730525355265e-01,1.278289636950392331e-03,-8.773306264449046892e-04,1.807692991347699049e-02,3.827735227543883553e-03,1.194078156870170306e-02
1.577670839640134826e-01,3.606584910558836010e-01,9.694468789488199997e-03,-8.903485534199733972e-03,2.329813982718385509e-02,1.209243373512627548e-03,1.006810299874588178e-02
4.554893073030633066e-02,2.003030950031130519e-01,-5.782909863242944497e-04,2.835870978873798092e-04,2.359755682263956281e-02,5.240058775280495964e-04,1.598297116354317413e-02
2.488155660660739676e-01,1.953088483749779447e-01,-1.108782302212193462e-02,5.160299866049886455e-03,2.181259824194212854e-02,6.165840885559856687e-04,1.081448878668753340e-02
8.456303757307070956e-02,2.027274771109781604e-01,4.548988229354943361e-03,-2.195417161905927755e-03,2.336557562248225625e-02,4.948447720457662194e-03,1.544695534687278403e-02
6.709578245475112945e-01,8.911891532513689651e-02,5.865377933304135108e-03,-2.453384693175959634e-03,1.841829336423832578e-02,9.646490473455593981e-05,6.163521772719099574e-03
5.613456396252354264e-01,3.016761920370688022e-01,2.190187167323265176e-03,-9.948554028233847629e-03,1.895195879532085223e-02,4.061645275194938030e-03,1.389376668120578459e-02
5.336171695444072993e-01,1.078523275383099361e-01,1.680840229698699582e-03,-6.717312163185461477e-04,1.982929093376861740e-02,5.537400652453929907e-03,1.096045878068202528e-02
3.230623783044799247e-01,1.408987010181040334e-01,9.976966191529689984e-03,-3.760283064218934539e-03,2.214841857658612911e-02,2.438336930780343574e-03,1.235245225452323570e-02
4.012180261652639190e-01,2.095273984411543389e-01,2.607129047798932477e-03,-2.824886655930480047e-03,2.086846353381908992e-02,3.893245797472987858e-03,1.505576851791125270e-02
