-0.28080021100818336,-0.14040010550409168,0.0,0.1404001055040917,0.28080021100818336
-0.16098556120624632,-0.08049278060312316,0.0,0.08049278060312318,0.16098556120624632
-0.10983469473710682,-0.05491734736855341,0.0,0.0549173473685534,0.10983469473710682
-0.05520552876209864,-0.02760276438104932,0.0,0.02760276438104932,0.05520552876209864
-0.17070530510254184,-0.08535265255127092,0.0,0.08535265255127095,0.17070530510254184
-0.12287652682538666,-0.06143826341269333,0.0,0.061438263412693345,0.12287652682538666
-0.10342884519681841,-0.05171442259840921,0.0,0.05171442259840922,0.10342884519681841
-0.20852477843453682,-0.10426238921726841,0.0,0.10426238921726844,0.20852477843453682
-0.1561256723234651,-0.07806283616173255,0.0,0.07806283616173257,0.1561256723234651
-0.1948464522989043,-0.09742322614945215,0.0,0.09742322614945215,0.1948464522989043
-0.07647040000931364,-0.03823520000465682,0.0,0.038235200004656814,0.07647040000931364
-0.07031777051986805,-0.035158885259934027,0.0,0.03515888525993403,0.07031777051986805
-0.08662800631999351,-0.043314003159996756,0.0,0.043314003159996756,0.08662800631999351
-0.41277623120030965,-0.20638811560015483,0.0,0.20638811560015485,0.41277623120030965
-0.12845851320254628,-0.06422925660127314,0.0,0.06422925660127313,0.12845851320254628
-0.206403929506626,-0.103201964753313,0.0,0.103201964753313,0.206403929506626
-0.3130496493707225,-0.15652482468536125,0.0,0.15652482468536127,0.3130496493707225
-0.14420441616708934,-0.07210220808354467,0.0,0.07210220808354467,0.14420441616708934
-0.06300760857944646,-0.03150380428972323,0.0,0.03150380428972323,0.06300760857944646
-0.08293735387828888,-0.04146867693914444,0.0,0.04146867693914444,0.08293735387828888
-0.0751383061120927,-0.03756915305604635,0.0,0.03756915305604634,0.0751383061120927
-0.1527590255824035,-0.07637951279120175,0.0,0.07637951279120175,0.1527590255824035
-0.17555093496988708,-0.08777546748494354,0.0,0.08777546748494355,0.17555093496988708
-0.1829948044217333,-0.09149740221086665,0.0,0.09149740221086664,0.1829948044217333
-0.12589164776493075,-0.06294582388246538,0.0,0.06294582388246536,0.12589164776493075
-0.1615088675480632,-0.0807544337740316,0.0,0.0807544337740316,0.1615088675480632
-0.09664201861076663,-0.048321009305383314,0.0,0.04832100930538333,0.09664201861076663
-0.059271833661246554,-0.029635916830623277,0.0,0.029635916830623277,0.059271833661246554
-0.21664032867402794,-0.10832016433701397,0.0,0.10832016433701397,0.21664032867402794
-0.13551503265874534,-0.06775751632937267,0.0,0.06775751632937269,0.13551503265874534
-0.14216797107453052,-0.07108398553726526,0.0,0.07108398553726528,0.14216797107453052
-0.11987918489282745,-0.059939592446413725,0.0,0.059939592446413725,0.11987918489282745
-0.13431925254688626,-0.06715962627344313,0.0,0.06715962627344313,0.13431925254688626
