Residual,AverageMatch,Mean,Variance,Skewness,Kurtosis
3.13424850200247e-06,2.3333333333333335,0.0044215770675777736,0.00437882818911864,-1.1782479365279075,4.658372582888473
2.132592171963394e-06,2.4444444444444446,0.0019251943517921174,0.0014903568251056752,-0.10915769288867792,2.77847711038785
7.574792343799773e-06,2.888888888888889,-0.0017322156536280448,0.0007436980149280989,-0.6756405059252271,4.735600661029909
3.7978392351680954e-06,2.7777777777777777,-5.0733324892025755e-05,0.0003080038999301963,-0.49325947711653123,3.515314052256768
0.003949747906375005,2.6666666666666665,-0.004094098914520186,0.001648892402006008,0.504508785765699,4.006014436248644
7.591194330635711e-05,2.888888888888889,0.0007825578765220107,0.0011008513462089171,-0.0024338863678695015,3.205575210840473
6.593988885690853e-06,3.0,0.001575159892583231,0.000992657116117592,-0.09806395917524507,3.112141083350101
0.00017214700095303032,2.3333333333333335,-0.0001817435048068766,0.004026042479167284,-0.025350817230448276,3.172104463204337
0.0013031818034316067,2.888888888888889,0.005305600980035,0.0015074755702344613,0.6176975060597616,4.564863819462277
4.847268137301959e-06,2.6666666666666665,0.0014326341887593277,0.002720458087513882,-0.4582768414768892,3.697232596142243
2.59077559800271e-06,3.0,0.0021376869436295688,0.0004112734922067895,-0.34785054261852166,3.634285898222116
3.620410534338007e-06,2.7777777777777777,-0.00012627803597072712,0.0004491337305738812,-0.6461666847009588,3.949169225817368
1.444909362431009e-05,2.888888888888889,-0.0009301028295064727,0.00047279025473031736,0.23682641828865458,2.9502226108325096
0.012640099407972791,2.0,-0.005068501916743158,0.010558471500491889,-0.10153309625846063,3.601130424054567
4.452653431364086e-06,2.7777777777777777,0.00412158030555496,0.0010725004070815671,-0.30416366459215816,3.551730450445991
0.00015030511511732633,2.5555555555555554,-0.006507232206964556,0.00203305977599929,0.0830979252636766,3.1720924397481407
3.89037136193726e-06,2.5555555555555554,-0.0013598195522474814,0.005009008577465151,-0.5042287582489563,3.1621820603068014
6.841597185412117e-06,3.0,0.0012631442596645543,0.0023964251107436124,-0.3100586066390941,3.3377953652943604
3.5398986292215412e-06,2.888888888888889,0.00043500708298858725,0.0003585987759020035,-0.6378171369789146,4.422713344445191
3.72974747438294e-06,2.7777777777777777,0.0007055181836573024,0.0006428561934636165,-0.7098338459085556,4.081826980027509
5.04934802158506e-06,2.888888888888889,-0.0018571588571844075,0.000449949943829547,-0.07741691372174747,3.069837753952966
3.277374285063791e-06,2.7777777777777777,0.004256941549130682,0.0016499636089452468,-0.3032616358812611,3.697005013245359
4.495216699266792e-06,2.7777777777777777,-0.0022232359790709914,0.002391487947068322,-0.199283580486332,3.2668999693984078
0.00027933824182839386,2.6666666666666665,-0.0027577099939013567,0.001707968061778061,0.04633792255170209,2.9499768922697838
4.142650754458511e-06,2.4444444444444446,-0.0006631324893353552,0.0018925237617474476,-0.4246779132241535,3.3990924712585975
4.282364840829818e-06,2.6666666666666665,-0.0021892149889876544,0.0014711369387852772,-0.2820391662914463,3.624825616800293
5.515000201377845e-06,2.888888888888889,0.002120403083071053,0.0006431568633646975,-0.14353572797475223,3.1454054904278514
4.950820715600919e-06,2.888888888888889,-0.00148986356671358,0.00041565157844348675,-0.22415512655121622,3.207729488198019
4.901818332809039e-06,2.6666666666666665,0.004169604490003204,0.0030199563185403407,-0.2067257944200397,3.5241461535210514
0.0035112435611992865,2.888888888888889,0.0020007247094249187,0.0015843475678371784,0.6435594067502571,4.409182486698794
2.831504773101145e-05,2.6666666666666665,0.0029505238410333476,0.0018176918545182597,-0.11711269971538019,3.1120322137028174
4.493026344591087e-06,2.6666666666666665,0.0005833768063088746,0.001278550355915371,-0.502739301443833,4.294068383296088
4.357658530549335e-06,2.7777777777777777,-0.0001861498145833329,0.0013707887154963596,-0.32553390119380105,3.4401522024776345
7.132501894776672e-06,2.5555555555555554,-0.004408927183404002,0.0021518861999293656,-0.11846891487395447,3.8567631628698535
4.685684003222963e-06,2.7777777777777777,0.0015844012362182934,0.0011193890238257276,-0.6910918858548349,4.278906418902369
4.976242235546642e-06,2.888888888888889,-0.001452605997715925,0.0015205262795504998,-0.02008743747757666,3.1353924809025187
6.032420927039834e-06,2.7777777777777777,-0.00047569939915720897,0.0002474226258362586,-0.23936132078199426,3.455318399092545
4.852868104792089e-06,2.4444444444444446,0.002583194241067477,0.0037366570392918463,-0.19364338721021493,2.88298284092586
3.6427698501299092e-06,3.0,-0.001993672967075661,0.0013750138863456703,-0.4244109242838269,3.844170968755377
6.559000883694368e-06,2.5555555555555554,-0.0066506727288039615,0.001627600836325176,-0.5814678502935139,4.092132977441905
9.266176883736825e-06,3.111111111111111,-0.0005697321612275865,0.0004302178624808154,-0.11785486245935833,3.2122939726877453
0.0001493895071929703,2.7777777777777777,-0.003660772964172828,0.0008353451253353008,0.537232987928301,3.1830243719494398
2.7788882857230933e-06,2.6666666666666665,-0.001835335595396464,0.0011647343956053375,-0.39471659639172624,3.1899287393053526
4.0323464585844545e-06,2.7777777777777777,-0.0010170135485914906,0.0007626326753255787,-0.8569290191085085,4.806211893055526
5.608491727283013e-06,2.888888888888889,0.0016827834814388842,0.00037695726090284087,-0.4440845469485561,3.7035192969303363
2.4461518792758693e-06,2.888888888888889,-0.0016980830172899557,0.0020380937745972144,-0.15920959275324484,4.036786667176412
3.543072914198137e-06,2.7777777777777777,-0.002170454903735803,0.0005522423753639128,-0.24500740400581905,3.197358485689058
8.640971763443756e-06,2.5555555555555554,-0.005733367338172277,0.003020646446295241,-1.0488548979643277,4.905490717677672
7.864481502709345e-06,2.5555555555555554,0.001530031437242465,0.001290334568499914,-0.7100552360898962,4.175927987025806
2.6860370679915225e-06,2.5555555555555554,-0.00045950917952200087,0.0009016283504626074,-0.15477864234419758,3.174761124563941
3.7714672149700095e-06,2.7777777777777777,-0.000495665728951533,0.0005073784643296801,-0.19582636737489872,3.021136502099427
1.3023293478929373e-05,2.888888888888889,-0.0033424333460462903,0.0013865448325108443,0.09252553622637077,2.911740844888046
4.025233108004124e-06,2.7777777777777777,0.0005840404325023763,0.0004016009868521353,-0.5939136740398918,4.226682535289866
7.22073791235893e-05,2.888888888888889,-0.0008480167620086593,0.0003676169895616127,0.1942860298949389,3.030236148496375
7.853356315111725e-06,2.7777777777777777,0.00024300464388361478,0.0016796211464035686,-0.874798419737585,4.219756331137181
1.2560918697254608e-05,2.3333333333333335,-0.00021890106629352023,0.0029948068838506615,-0.7720186563736389,5.948825933380407
3.1637103345083497e-06,2.7777777777777777,0.003299612186992714,0.0010125570895664223,-0.3248044350374469,3.406192193628984
4.26007717506555e-06,3.7777777777777777,0.0013751421165107153,0.0005926694493485395,0.06640271435429969,4.070691743951766
6.422711870784461e-06,2.5555555555555554,-0.0009419209850477031,0.0018255348826230547,-0.6356846454126678,3.8573504983957347
6.466232273843733e-05,2.6666666666666665,0.00230475189356768,0.0003000597374892765,0.16366653874298717,2.8174575006093328
0.0036250760028758147,2.6666666666666665,0.0011553699718251658,0.003098675168777584,0.47010290522589493,3.5426174737443814
0.0004651197097213163,2.7777777777777777,0.004854320884118502,0.0027188154406169148,0.4156857338376201,4.677031584047442
4.289819362131332e-06,2.7777777777777777,0.002019023944239907,0.0002026556633546707,-0.26728805954066803,3.835997058043143
4.289819362131332e-06,2.7777777777777777,-0.0003562983431011602,0.00021365786749371214,-0.5366096145341244,3.7937439230929124
3.3698021426705035e-06,2.7777777777777777,-0.0008829356000150396,0.00018935017205219825,-0.4529980937633944,3.9312935822237196
7.973632907293314e-06,2.888888888888889,-0.0006509580769694303,0.00022073109043585731,-0.7708887576860024,3.915041397356884
5.481252988363892e-06,2.7777777777777777,0.0009300938974557575,0.0001950790214915534,-0.37367524487212905,3.9095434954423784
4.0517213154932764e-06,2.7777777777777777,0.0010689652679514924,0.0001712301978770031,-0.21056399481099047,3.796678754023275
5.262596899875939e-06,2.7777777777777777,-0.0005657111427938763,0.00021776074065905126,-0.27510054118995747,3.9342644381949863
5.736841441130467e-06,2.7777777777777777,-0.0007868255076817286,0.0001979583481139778,-0.4511510821107927,3.879864290854833
4.289819362131332e-06,2.7777777777777777,0.000727442450498202,0.0002165615942471551,-0.7510784435365342,3.9643785203921005
2.0885059118493487e-06,2.6666666666666665,0.0011282780864870067,0.000224854020744179,-0.5657994641203272,3.625492197443542
3.928529114799872e-06,2.7777777777777777,-0.0003415363517875675,0.0002492743680791227,-0.7279669035548448,4.052708527476526
4.647946417167124e-06,2.7777777777777777,0.000260923525891361,0.00022207885469514423,-0.49282050071958616,3.501277725688896
6.517628002687688e-06,2.7777777777777777,-0.0013593375292081642,0.00026642517154798056,-0.7098547117082015,3.7913280942527874
4.289819362131332e-06,2.7777777777777777,-0.0010095119721199536,0.0002312790258535808,-0.74012505345936,3.9435859293012885
4.289819362131332e-06,2.7777777777777777,-0.0007571339790899654,0.0002297413179553818,-0.5068087484484941,4.028102077188237
4.289819362131332e-06,2.7777777777777777,-4.453729288764507e-05,0.00020959529479950247,-0.4792361367521378,3.7140306416494693
2.0885059118493487e-06,2.7777777777777777,-1.4845764295881803e-05,0.00020518912362266513,-0.6058153923593107,4.07362349655611
4.289819362131332e-06,2.6666666666666665,0.0013064272580375872,0.00022574266030925537,-0.3618403430328693,3.8365922187585415
5.545805256819021e-06,2.7777777777777777,7.548215191526264e-05,0.00021399447792616252,-0.5375304575663113,3.996890864064979
5.112994859578019e-06,2.7777777777777777,0.00035680003513893234,0.0002292891922557581,-0.4568255407245497,3.8110166650767203
5.80251743157828e-06,2.7777777777777777,-0.0005354386493916033,0.0002209282338958739,-0.4990631764090735,3.6890410012500343
6.307646020054323e-06,2.7777777777777777,-0.0025889600542891153,0.00021881879213030977,-0.46875167303346404,3.745820342005804
4.198448330214664e-06,2.7777777777777777,0.00020781823602243133,0.00024586638226137915,-0.6743918752097472,3.964852996648705
1.3266907767784183e-06,2.7777777777777777,0.00045993751086867484,0.00020604791172971294,-0.479325218782505,3.8889648225138145
4.289819362131332e-06,2.7777777777777777,-0.0007422882147940835,0.00021191144390401333,-0.5426865343654355,3.951516513098375
5.53889053967118e-06,2.7777777777777777,1.4901045462139412e-05,0.00018762455466455325,-0.7357978883458689,3.935758261548866
4.3613153457891265e-06,2.7777777777777777,-0.0010059268642310633,0.0002466174776933442,-0.5151467267991366,3.810749191440832
4.873297283605354e-06,2.7777777777777777,-0.0010156599285975744,0.0002095647682761235,-0.6810351498216463,3.8330007642450643
2.0885059118493487e-06,2.7777777777777777,-0.0002820695216217517,0.00019893867271354623,-0.2769941394061376,3.893199120378133
4.289819362131332e-06,2.6666666666666665,0.0005492932789476217,0.0002075323815234321,-0.3563079541969445,3.7479695815146963
