0.16814
0.10178
0.2036
0.25423
-0.041673
0
0.027974
0.060219
0.062914
0.059189
0.028331
-0.0226
0.0447
0.063513
0.035268
0.053024
0.068053
0.092115
0.084341
0.05368
0.017272
0.050094
0.028894
-0.0063492
-0.022545
0.025725
0.070473
0.063058
0.021979
0.095804
0.14244
0.082182
0.10831
0.086421
0.073528
0.035559
0.031521
0.06021
0.047968
0.04698
0.062044
0.099326
0.12722
0.089948
0.0090573
0.014646
0.016026
0.046592
0.045243
0.077418
0.038833
0.044817
0.029798
-0.025487
-0.033118
0.021184
0.078218
0.11173
0.13366
0.11311
0.10845
0.02338
-0.23654
0.014299
0.15062
0.16761
0.11314
