 0.9999999995495E+00, 0.9878310309036E+00, 0.9758206707065E+00, 0.9639667371905E+00, 0.9522670823149E+00, 0.9407195859507E+00, 0.9293221616955E+00, 0.9180727533845E+00, 0.9069693304389E+00
 0.1014792902961E+01, 0.1002430971169E+01, 0.9902303029306E+00, 0.9781886804244E+00, 0.9663039149053E+00, 0.9545738501917E+00, 0.9429963626654E+00, 0.9315693577833E+00, 0.9202907735656E+00
 0.1028220966599E+01, 0.1015683729325E+01, 0.1003310171132E+01, 0.9910980381467E+00, 0.9790451067348E+00, 0.9671491881507E+00, 0.9554081250494E+00, 0.9438197891612E+00, 0.9323820859427E+00
 0.1035510299453E+01, 0.1022877840123E+01, 0.1010410375214E+01, 0.9981056275952E+00, 0.9859613561851E+00, 0.9739753547939E+00, 0.9621454463061E+00, 0.9504694850068E+00, 0.9389453577448E+00
 0.1051902582642E+01, 0.1039055844903E+01, 0.1026377056740E+01, 0.1013863899155E+01, 0.1001514090361E+01, 0.9893253788131E+00, 0.9772955478530E+00, 0.9654224110616E+00, 0.9537038169091E+00
 0.1062480777629E+01, 0.1049495655821E+01, 0.1036680394381E+01, 0.1024032647560E+01, 0.1011550103335E+01, 0.9992304857378E+00, 0.9870715501986E+00, 0.9750710847124E+00, 0.9632269110007E+00
 0.1072375074570E+01, 0.1059260441137E+01, 0.1046317456749E+01, 0.1033543751234E+01, 0.1020936985821E+01, 0.1008494857793E+01, 0.9962151004828E+00, 0.9840954751370E+00, 0.9721337802173E+00
 0.9854379890091E+00, 0.9734588062228E+00, 0.9616356209747E+00, 0.9499662922020E+00, 0.9384487055906E+00, 0.9270807817159E+00, 0.9158604679024E+00, 0.9047857428750E+00, 0.8938546132704E+00
 0.9999999995495E+00, 0.9878310309036E+00, 0.9758206707065E+00, 0.9639667371905E+00, 0.9522670823149E+00, 0.9407195859507E+00, 0.9293221616955E+00, 0.9180727533845E+00, 0.9069693304389E+00
 0.1013218299502E+01, 0.1000876914238E+01, 0.9886965110840E+00, 0.9766748745448E+00, 0.9648098193645E+00, 0.9530991951760E+00, 0.9415408806875E+00, 0.9301327871706E+00, 0.9188728538086E+00
 0.1020393694317E+01, 0.1007958659359E+01, 0.9956858962646E+00, 0.9835731697700E+00, 0.9716182783362E+00, 0.9598190518259E+00, 0.9481733515020E+00, 0.9366790711915E+00, 0.9253341314697E+00
 0.1036529580285E+01, 0.1023883803567E+01, 0.1011403202697E+01, 0.9990855017060E+00, 0.9869284560240E+00, 0.9749298559723E+00, 0.9630875197833E+00, 0.9513993029052E+00, 0.9398630886979E+00
