 0.3261536363845E-02, 0.3464274219582E-02, 0.3362898903319E-02, 0.3541773952334E-02, 0.3463497748241E-02, 0.3318567243363E-02, 0.3482519198320E-02, 0.3357302927408E-02, 0.3506277677801E-02
 0.3288729475623E-02, 0.3468017530266E-02, 0.3354305082273E-02, 0.3524183982193E-02, 0.3449331455402E-02, 0.3306235392614E-02, 0.3512567262619E-02, 0.3359616373228E-02, 0.3498166367260E-02
 0.3285248152918E-02, 0.3456576486731E-02, 0.3344243633499E-02, 0.3509851418995E-02, 0.3434605201152E-02, 0.3292124475094E-02, 0.3509816952217E-02, 0.3346088607259E-02, 0.3488453076409E-02
 0.3266642556255E-02, 0.3438026981001E-02, 0.3332611051185E-02, 0.3498180072979E-02, 0.3421411114549E-02, 0.3278720184226E-02, 0.3490848993249E-02, 0.3325874448497E-02, 0.3477036848738E-02
 0.3267808362664E-02, 0.3435912934235E-02, 0.3331929774928E-02, 0.3500069360244E-02, 0.3421781304814E-02, 0.3278417999960E-02, 0.3491720401589E-02, 0.3327845926802E-02, 0.3475755183443E-02
 0.3246259183150E-02, 0.3411906151048E-02, 0.3304218462695E-02, 0.3480436273458E-02, 0.3407987960515E-02, 0.3263974256131E-02, 0.3470583034167E-02, 0.3302006228571E-02, 0.3448691756891E-02
 0.3241780768980E-02, 0.3406313906027E-02, 0.3299040913120E-02, 0.3468586150035E-02, 0.3398562421828E-02, 0.3259597424248E-02, 0.3466310965695E-02, 0.3319654341297E-02, 0.3443784495970E-02
 0.3236726085508E-02, 0.3398731214630E-02, 0.3292102549748E-02, 0.3457829130813E-02, 0.3387102252661E-02, 0.3251100559698E-02, 0.3461521237482E-02, 0.3223669483483E-02, 0.3437127644153E-02
 0.3227806294567E-02, 0.3383931157099E-02, 0.3277573389897E-02, 0.3450474155777E-02, 0.3373438460987E-02, 0.3233895571902E-02, 0.3452895149188E-02, 0.2914035815876E-02, 0.3422776365766E-02
 0.3261014929422E-02, 0.3465182282859E-02, 0.3358838688014E-02, 0.3537379272114E-02, 0.3458446472030E-02, 0.3312880006046E-02, 0.3477599086800E-02, 0.3353642425944E-02, 0.3504874061408E-02
 0.3288522257626E-02, 0.3469077430771E-02, 0.3350449345825E-02, 0.3520058991633E-02, 0.3444548684940E-02, 0.3300820280648E-02, 0.3507887469245E-02, 0.3356061132806E-02, 0.3496878688094E-02
 0.3285344907874E-02, 0.3457836143086E-02, 0.3340600190068E-02, 0.3505973260219E-02, 0.3430105035691E-02, 0.3287018747716E-02, 0.3505420320555E-02, 0.3342742274171E-02, 0.3487357145790E-02
 0.3267010977141E-02, 0.3439493158857E-02, 0.3329172865521E-02, 0.3494514362026E-02, 0.3417169353153E-02, 0.3273907945623E-02, 0.3486732458335E-02, 0.3322764620628E-02, 0.3476122905086E-02
