 0.2977238988769E-02, 0.3102855464554E-02, 0.3028065075015E-02, 0.3134223911895E-02, 0.3099379332400E-02, 0.2989347766646E-02, 0.3136988041930E-02, 0.3030769942604E-02, 0.3100230592305E-02
 0.2974792465724E-02, 0.3100642635177E-02, 0.3025600260958E-02, 0.3125855420186E-02, 0.3092334234194E-02, 0.2983348196856E-02, 0.3134659175158E-02, 0.3024358575467E-02, 0.3097968253575E-02
 0.2968033463299E-02, 0.3093262389666E-02, 0.3019850567535E-02, 0.3118608486678E-02, 0.3084745794418E-02, 0.2976085073480E-02, 0.3127949122155E-02, 0.3016633864062E-02, 0.3092437266938E-02
 0.2959573554790E-02, 0.3083979146532E-02, 0.3012512425434E-02, 0.3112446504716E-02, 0.3077679771073E-02, 0.2968857854939E-02, 0.3119511571721E-02, 0.3009025418422E-02, 0.3085332332212E-02
 0.2959514003306E-02, 0.3083117507201E-02, 0.3011954074515E-02, 0.3112168782780E-02, 0.3077451485706E-02, 0.2968603228064E-02, 0.3119056572352E-02, 0.3009159479433E-02, 0.3084238270488E-02
 0.2947997312698E-02, 0.3072761341434E-02, 0.2999856517945E-02, 0.3103230968828E-02, 0.3069378005689E-02, 0.2959708966051E-02, 0.3108068733750E-02, 0.2999875764575E-02, 0.3073179417762E-02
 0.2944555110313E-02, 0.3069827641069E-02, 0.2996933777690E-02, 0.3098375363225E-02, 0.3066039102690E-02, 0.2957458820959E-02, 0.3104689038989E-02, 0.2998781923323E-02, 0.3070432022117E-02
 0.2940773902890E-02, 0.3066109588145E-02, 0.2993410024621E-02, 0.3093145277115E-02, 0.3061373925038E-02, 0.2954191354398E-02, 0.3101059819836E-02, 0.2987994498278E-02, 0.3067197299668E-02
 0.2935226477317E-02, 0.3059681317151E-02, 0.2987131892382E-02, 0.3087383768945E-02, 0.3053981776899E-02, 0.2947981425589E-02, 0.3095823070883E-02, 0.2958502808760E-02, 0.3061445224523E-02
 0.2976991751037E-02, 0.3103827507943E-02, 0.3024525873317E-02, 0.3130695627595E-02, 0.3095108462736E-02, 0.2984420070940E-02, 0.3132942062173E-02, 0.3027519807944E-02, 0.3099179534560E-02
 0.2974691878941E-02, 0.3101704964076E-02, 0.3022155305572E-02, 0.3122485836529E-02, 0.3088206566610E-02, 0.2978571164477E-02, 0.3130751974563E-02, 0.3021221647859E-02, 0.3096983787215E-02
 0.2968100487248E-02, 0.3094439919304E-02, 0.3016526549378E-02, 0.3115368419101E-02, 0.3080770788828E-02, 0.2971478535440E-02, 0.3124200018000E-02, 0.3013622236959E-02, 0.3091586323441E-02
 0.2959804802477E-02, 0.3085274654994E-02, 0.3009315440073E-02, 0.3109310519746E-02, 0.3073847516835E-02, 0.2964415276387E-02, 0.3115917853606E-02, 0.3006132940480E-02, 0.3084607386203E-02
 0.2959764553821E-02, 0.3084425555276E-02, 0.3008774011624E-02, 0.3109073100127E-02, 0.3073635076164E-02, 0.2964189324786E-02, 0.3115479567258E-02, 0.3006278507373E-02, 0.3083304808470E-02
 0.2948449459778E-02, 0.3074212593231E-02, 0.2996849503480E-02, 0.3100241852982E-02, 0.3065724040001E-02, 0.2955469238466E-02, 0.3104689545820E-02, 0.2997130151725E-02, 0.3072386063193E-02
